id,homeTeam,homeScore,awayTeam,awayScore,lineProvider,overUnder,spread,formattedSpread
400547642,UCF,24,Penn State,26,teamrankings,43.5,-1.5,UCF -1.5
400547943,Michigan,52,Appalachian State,14,consensus,,-33.5,Michigan -33.5
400547943,Michigan,52,Appalachian State,14,teamrankings,53.5,-28,Michigan -28
400547904,Illinois,28,Youngstown State,17,consensus,,-9,Illinois -9
400547916,Indiana,28,Indiana State,10,consensus,,-27,Indiana -27
400547928,Iowa,31,Northern Iowa,23,consensus,,-19,Iowa -19
400547988,Purdue,43,Western Michigan,34,numberfire,50,-7.5,Purdue -7.5
400547988,Purdue,43,Western Michigan,34,teamrankings,50,-7.5,Purdue -7.5
400548010,UAB,48,Troy,10,consensus,,-1,UAB -1
400548010,UAB,48,Troy,10,numberfire,61,1,Troy -1
400548010,UAB,48,Troy,10,teamrankings,59.5,2.5,Troy -2.5
400548400,Kentucky,59,UT Martin,14,consensus,,-20,Kentucky -20
400547772,Georgia Tech,38,Wofford,19,consensus,,-28,Georgia Tech -28
400548095,Eastern Michigan,31,Morgan State,28,consensus,,-20,Eastern Michigan -20
400548093,Ball State,30,Colgate,10,consensus,,-27,Ball State -27
400548170,Air Force,44,Nicholls,16,consensus,,-14,Air Force -14
400548174,Nevada,28,Southern Utah,19,consensus,,-18,Nevada -18
400547728,UMass,7,Boston College,30,consensus,,12.5,Boston College -12.5
400547728,UMass,7,Boston College,30,numberfire,48.5,17,Boston College -17
400547728,UMass,7,Boston College,30,teamrankings,48.5,17,Boston College -17
400547936,Maryland,52,James Madison,7,consensus,,-21.5,Maryland -21.5
400547975,Northwestern,24,California,31,numberfire,64,-9.5,Northwestern -9.5
400547975,Northwestern,24,California,31,teamrankings,63.5,-8,Northwestern -8
400548094,Buffalo,38,Duquesne,28,consensus,,-28,Buffalo -28
400548007,Old Dominion,41,Hampton,28,consensus,,-22,Old Dominion -22
400548005,Miami (OH),27,Marshall,42,numberfire,61.5,24,Marshall -24
400548005,Miami (OH),27,Marshall,42,teamrankings,62.5,24,Marshall -24
400548179,Wyoming,17,Montana,12,consensus,,-3.5,Wyoming -3.5
400548258,Oregon State,29,Portland State,14,consensus,,-35,Oregon State -35
400547825,Virginia Tech,34,William & Mary,9,consensus,,-23,Virginia Tech -23
400547751,Duke,52,Elon,13,consensus,,-38,Duke -38
400548097,Kent State,14,Ohio,17,consensus,,-1.5,Kent State -1.5
400548097,Kent State,14,Ohio,17,numberfire,46.5,-3,Kent State -3
400548097,Kent State,14,Ohio,17,teamrankings,47,-3,Kent State -3
400548096,Toledo,54,New Hampshire,20,consensus,,-10.5,Toledo -10.5
400548006,Middle Tennessee,61,Savannah State,7,consensus,,-41,Middle Tennessee -41
400548004,Florida International,12,Bethune-Cookman,14,consensus,,-1,Florida International -1
400548175,San Diego State,38,Northern Arizona,7,consensus,,-17.5,San Diego State -17.5
400547645,Memphis,63,Austin Peay,0,consensus,,-31,Memphis -31
400547646,South Florida,36,Western Carolina,31,consensus,,-26,South Florida -26
400547837,TCU,48,Samford,14,consensus,,-34.5,TCU -34.5
400547838,Texas Tech,42,Central Arkansas,35,consensus,,-28,Texas Tech -28
400548405,Arkansas State,37,Montana State,10,consensus,,-8.5,Arkansas State -8.5
400548406,Louisiana,45,Southern,6,consensus,,-38,Louisiana -38
400548407,Texas State,65,Arkansas-Pine Bluff,0,consensus,,-28,Texas State -28
400548009,Mississippi State,49,Southern Mississippi,0,consensus,,-26,Mississippi State -26
400548009,Mississippi State,49,Southern Mississippi,0,numberfire,54,-31,Mississippi State -31
400548009,Mississippi State,49,Southern Mississippi,0,teamrankings,54.5,-31,Mississippi State -31
400548011,New Mexico,24,UTEP,31,consensus,,-6.5,New Mexico -6.5
400548011,New Mexico,24,UTEP,31,numberfire,56.5,-10,New Mexico -10
400548011,New Mexico,24,UTEP,31,teamrankings,56.5,-10,New Mexico -10
400547836,Texas,38,North Texas,7,consensus,,-26.5,Texas -26.5
400547836,Texas,38,North Texas,7,numberfire,47.5,-21,Texas -21
400547836,Texas,38,North Texas,7,teamrankings,47.5,-20.5,Texas -20.5
400547643,East Carolina,52,North Carolina Central,7,consensus,,-39,East Carolina -39
400547648,Baylor,45,SMU,0,numberfire,75,-33.5,Baylor -33.5
400547648,Baylor,45,SMU,0,teamrankings,75,-31.5,Baylor -31.5
400548178,Tennessee,38,Utah State,7,numberfire,51,-3.5,Tennessee -3.5
400548178,Tennessee,38,Utah State,7,teamrankings,51,-3.5,Tennessee -3.5
400547786,Louisville,31,Miami,13,numberfire,55.5,-5.5,Louisville -5.5
400547786,Louisville,31,Miami,13,teamrankings,55.5,-5.5,Louisville -5.5
400548018,UT San Antonio,23,Arizona,26,consensus,,8,Arizona -8
400548018,UT San Antonio,23,Arizona,26,numberfire,55.5,7.5,Arizona -7.5
400548018,UT San Antonio,23,Arizona,26,teamrankings,55,7.5,Arizona -7.5
400547729,Boston College,20,Pittsburgh,30,consensus,,-1,Boston College -1
400547729,Boston College,20,Pittsburgh,30,numberfire,50,5,Pittsburgh -5
400547729,Boston College,20,Pittsburgh,30,teamrankings,50,5,Pittsburgh -5
400548184,Nevada,24,Washington State,13,consensus,,3,Washington State -3
400548184,Nevada,24,Washington State,13,numberfire,67,3,Washington State -3
400548184,Nevada,24,Washington State,13,teamrankings,67,3,Washington State -3
400547763,Florida State,37,The Citadel,12,consensus,,-58.5,Florida State -58.5
400548013,Alabama,41,Florida Atlantic,0,consensus,,-39,Alabama -39
400548013,Alabama,41,Florida Atlantic,0,numberfire,52.5,-42,Alabama -42
400548013,Alabama,41,Florida Atlantic,0,teamrankings,52.5,-42,Alabama -42
400547953,Oregon,46,Michigan State,27,consensus,,-11,Oregon -11
400547953,Oregon,46,Michigan State,27,numberfire,56.5,-13.5,Oregon -13.5
400547953,Oregon,46,Michigan State,27,teamrankings,57,-14,Oregon -14
400547657,Tulsa,7,Oklahoma,52,consensus,,23,Oklahoma -23
400547657,Tulsa,7,Oklahoma,52,numberfire,57,24,Oklahoma -24
400547657,Tulsa,7,Oklahoma,52,teamrankings,57,24,Oklahoma -24
400548186,Auburn,59,San José State,13,consensus,,-29,Auburn -29
400548186,Auburn,59,San José State,13,numberfire,67,-33,Auburn -33
400548186,Auburn,59,San José State,13,teamrankings,67,-33,Auburn -33
400547826,Ohio State,21,Virginia Tech,35,consensus,,-12,Ohio State -12
400547826,Ohio State,21,Virginia Tech,35,numberfire,46,-10,Ohio State -10
400547826,Ohio State,21,Virginia Tech,35,teamrankings,46,-10,Ohio State -10
400548397,Texas A&M,73,Lamar,3,consensus,,-44.5,Texas A&M -44.5
400547842,Baylor,70,Northwestern State,6,consensus,,-47.5,Baylor -47.5
400547652,UCLA,42,Memphis,35,consensus,,-24,UCLA -24
400547652,UCLA,42,Memphis,35,numberfire,57.5,-21.5,UCLA -21.5
400547652,UCLA,42,Memphis,35,teamrankings,56,-21.5,UCLA -21.5
400548394,LSU,56,Sam Houston State,0,consensus,,-33,LSU -33
400548260,Stanford,10,USC,13,consensus,,-4,Stanford -4
400548260,Stanford,10,USC,13,numberfire,53.5,-3,Stanford -3
400548260,Stanford,10,USC,13,teamrankings,52.5,-3,Stanford -3
400548395,Vanderbilt,3,Ole Miss,41,consensus,,14,Ole Miss -14
400548395,Vanderbilt,3,Ole Miss,41,numberfire,49.5,17.5,Ole Miss -17.5
400548395,Vanderbilt,3,Ole Miss,41,teamrankings,50.5,17.5,Ole Miss -17.5
400548409,Georgia State,31,New Mexico State,34,consensus,,-3,Georgia State -3
400548409,Georgia State,31,New Mexico State,34,numberfire,64.5,-3,Georgia State -3
400548409,Georgia State,31,New Mexico State,34,teamrankings,64.5,-3,Georgia State -3
400548012,Florida International,34,Wagner,3,consensus,,-11,Florida International -11
400547944,Notre Dame,31,Michigan,0,consensus,,-6,Notre Dame -6
400547944,Notre Dame,31,Michigan,0,numberfire,56,-4,Notre Dame -4
400547944,Notre Dame,31,Michigan,0,teamrankings,56,-4,Notre Dame -4
400548185,New Mexico,23,Arizona State,58,consensus,,27,Arizona State -27
400548185,New Mexico,23,Arizona State,58,numberfire,67,24,Arizona State -24
400548185,New Mexico,23,Arizona State,58,teamrankings,67,24,Arizona State -24
400548001,Wisconsin,37,Western Illinois,3,consensus,,-38.5,Wisconsin -38.5
400547969,Nebraska,31,McNeese,24,consensus,,-25,Nebraska -25
400547843,Iowa State,28,Kansas State,32,consensus,,15.5,Kansas State -15.5
400547843,Iowa State,28,Kansas State,32,numberfire,54.5,12.5,Kansas State -12.5
400547843,Iowa State,28,Kansas State,32,teamrankings,54.5,11.5,Kansas State -11.5
400547650,South Carolina,33,East Carolina,23,consensus,,-15.5,South Carolina -15.5
400547650,South Carolina,33,East Carolina,23,numberfire,65,-14,South Carolina -14
400547650,South Carolina,33,East Carolina,23,teamrankings,65,-14,South Carolina -14
400547796,North Carolina,31,San Diego State,27,consensus,,-13.5,North Carolina -13.5
400547796,North Carolina,31,San Diego State,27,numberfire,60,-14.5,North Carolina -14.5
400547796,North Carolina,31,San Diego State,27,teamrankings,60,-14.5,North Carolina -14.5
400547741,Clemson,73,South Carolina State,7,consensus,,-29.5,Clemson -29.5
400548102,Toledo,24,Missouri,49,consensus,,5.5,Missouri -5.5
400548102,Toledo,24,Missouri,49,numberfire,61,3.5,Missouri -3.5
400548102,Toledo,24,Missouri,49,teamrankings,61,3.5,Missouri -3.5
400547780,Louisville,66,Murray State,21,consensus,,-37.5,Louisville -37.5
400548396,Tennessee,34,Arkansas State,19,consensus,,-14.5,Tennessee -14.5
400548396,Tennessee,34,Arkansas State,19,numberfire,59.5,-16,Tennessee -16
400548396,Tennessee,34,Arkansas State,19,teamrankings,58.5,-16,Tennessee -16
400548098,Army,47,Buffalo,39,consensus,,1,Buffalo -1
400548098,Army,47,Buffalo,39,numberfire,52,-3,Army -3
400548098,Army,47,Buffalo,39,teamrankings,52,-3,Army -3
400547649,Connecticut,19,Stony Brook,16,consensus,,-16,Connecticut -16
400547653,North Texas,43,SMU,6,consensus,,-4,North Texas -4
400547653,North Texas,43,SMU,6,numberfire,45,-2.5,North Texas -2.5
400547653,North Texas,43,SMU,6,teamrankings,45,-2.5,North Texas -2.5
400547905,Illinois,42,Western Kentucky,34,consensus,,-1.5,Illinois -1.5
400547905,Illinois,42,Western Kentucky,34,numberfire,68.5,-3.5,Illinois -3.5
400547905,Illinois,42,Western Kentucky,34,teamrankings,68.5,-3.5,Illinois -3.5
400547986,Penn State,21,Akron,3,consensus,,-18,Penn State -18
400547986,Penn State,21,Akron,3,numberfire,51.5,-14,Penn State -14
400547986,Penn State,21,Akron,3,teamrankings,51.5,-14.5,Penn State -14.5
400547989,Purdue,17,Central Michigan,38,consensus,,-2.5,Purdue -2.5
400547989,Purdue,17,Central Michigan,38,numberfire,53,-3,Purdue -3
400547989,Purdue,17,Central Michigan,38,teamrankings,53,-3,Purdue -3
400547994,Rutgers,38,Howard,25,consensus,,-36.5,Rutgers -36.5
400547655,Temple,24,Navy,31,consensus,,4,Navy -4
400547655,Temple,24,Navy,31,numberfire,58.5,3,Navy -3
400547655,Temple,24,Navy,31,teamrankings,58.5,3,Navy -3
400548104,Kent State,13,South Alabama,23,numberfire,52,1,South Alabama -1
400548104,Kent State,13,South Alabama,23,teamrankings,53.5,2,South Alabama -2
400548017,Mississippi State,47,UAB,34,consensus,,-28.5,Mississippi State -28.5
400548017,Mississippi State,47,UAB,34,numberfire,57.5,-29,Mississippi State -29
400548017,Mississippi State,47,UAB,34,teamrankings,57.5,-29,Mississippi State -29
400548182,Utah,59,Fresno State,27,consensus,,-7.5,Utah -7.5
400548182,Utah,59,Fresno State,27,numberfire,65,-13,Utah -13
400548182,Utah,59,Fresno State,27,teamrankings,64.5,-13,Utah -13
400548262,California,55,Sacramento State,14,consensus,,-25.5,California -25.5
400548099,UMass,38,Colorado,41,consensus,,17,Colorado -17
400548099,UMass,38,Colorado,41,numberfire,50.5,17.5,Colorado -17.5
400548099,UMass,38,Colorado,41,teamrankings,50.5,17.5,Colorado -17.5
400548261,Washington,59,Eastern Washington,52,consensus,,-14,Washington -14
400548100,Miami (OH),10,Eastern Kentucky,17,consensus,,-3,Miami (OH) -3
400548105,Bowling Green,48,VMI,7,consensus,,-38,Bowling Green -38
400548103,Kentucky,20,Ohio,3,consensus,,-6,Kentucky -6
400548103,Kentucky,20,Ohio,3,numberfire,52,-13.5,Kentucky -13.5
400548103,Kentucky,20,Ohio,3,teamrankings,52,-13,Kentucky -13
400547976,Northwestern,15,Northern Illinois,23,consensus,,-2.5,Northwestern -2.5
400547976,Northwestern,15,Northern Illinois,23,numberfire,59.5,-7,Northwestern -7
400547976,Northwestern,15,Northern Illinois,23,teamrankings,59.5,-7,Northwestern -7
400547654,South Florida,17,Maryland,24,consensus,,10,Maryland -10
400547654,South Florida,17,Maryland,24,numberfire,54.5,10.5,Maryland -10.5
400547654,South Florida,17,Maryland,24,teamrankings,52,11,Maryland -11
400547929,Iowa,17,Ball State,13,consensus,,-17.5,Iowa -17.5
400547929,Iowa,17,Ball State,13,numberfire,52,-17.5,Iowa -17.5
400547929,Iowa,17,Ball State,13,teamrankings,52,-17.5,Iowa -17.5
400547961,Minnesota,35,Middle Tennessee,24,consensus,,-14,Minnesota -14
400547961,Minnesota,35,Middle Tennessee,24,numberfire,49.5,-14,Minnesota -14
400547961,Minnesota,35,Middle Tennessee,24,teamrankings,50.5,-13.5,Minnesota -13.5
400547844,Oklahoma State,40,Missouri State,23,consensus,,-32.5,Oklahoma State -32.5
400547821,Virginia,45,Richmond,13,consensus,,-18.5,Virginia -18.5
400547656,Tulane,21,Georgia Tech,38,consensus,,10.5,Georgia Tech -10.5
400547656,Tulane,21,Georgia Tech,38,numberfire,56,7.5,Georgia Tech -7.5
400547656,Tulane,21,Georgia Tech,38,teamrankings,55,7.5,Georgia Tech -7.5
400548101,Florida,65,Eastern Michigan,0,consensus,,-38,Florida -38
400548101,Florida,65,Eastern Michigan,0,numberfire,56.5,-40.5,Florida -40.5
400548101,Florida,65,Eastern Michigan,0,teamrankings,56.5,-40.5,Florida -40.5
400548393,Arkansas,73,Nicholls,7,consensus,,-40.5,Arkansas -40.5
400548408,Appalachian State,66,Campbell,0,consensus,,-37,Appalachian State -37
400547803,NC State,46,Old Dominion,34,consensus,,-17,NC State -17
400547803,NC State,46,Old Dominion,34,teamrankings,66,-15.5,NC State -15.5
400548410,Georgia Southern,83,Savannah State,9,consensus,,-42,Georgia Southern -42
400547830,Wake Forest,23,Gardner-Webb,7,consensus,,-21.5,Wake Forest -21.5
400547847,Kansas,34,Southeast Missouri State,28,consensus,,-25,Kansas -25
400547787,Miami,41,Florida A&M,7,consensus,,-46.5,Miami -46.5
400547752,Troy,17,Duke,34,consensus,,18,Duke -18
400547752,Troy,17,Duke,34,numberfire,64,17.5,Duke -17.5
400547752,Troy,17,Duke,34,teamrankings,64,17.5,Duke -17.5
400548014,Louisiana,20,Louisiana Tech,48,consensus,,-16,Louisiana -16
400548014,Louisiana,20,Louisiana Tech,48,numberfire,58.5,-16,Louisiana -16
400548014,Louisiana,20,Louisiana Tech,48,teamrankings,58.5,-16,Louisiana -16
400548015,Marshall,48,Rhode Island,7,consensus,,-41,Marshall -41
400547809,Florida International,25,Pittsburgh,42,consensus,,27.5,Pittsburgh -27.5
400547809,Florida International,25,Pittsburgh,42,numberfire,45.5,25,Pittsburgh -25
400547809,Florida International,25,Pittsburgh,42,teamrankings,45.5,24.5,Pittsburgh -24.5
400548411,Louisiana Monroe,38,Idaho,31,consensus,,-14,Louisiana Monroe -14
400548411,Louisiana Monroe,38,Idaho,31,numberfire,50.5,-11,Louisiana Monroe -11
400548411,Louisiana Monroe,38,Idaho,31,teamrankings,50.5,-11,Louisiana Monroe -11
400547846,Texas,7,BYU,41,consensus,,-4.5,Texas -4.5
400547846,Texas,7,BYU,41,numberfire,47.5,-1,Texas -1
400547846,Texas,7,BYU,41,teamrankings,47.5,-1,Texas -1
400547841,West Virginia,54,Towson,0,consensus,,-28.5,West Virginia -28.5
400547651,Houston,47,Grambling,0,consensus,,-47.5,Houston -47.5
400548188,Utah State,40,Idaho State,20,consensus,,-35,Utah State -35
400548187,UNLV,13,Northern Colorado,12,consensus,,-28,UNLV -28
400548180,Wyoming,17,Air Force,13,consensus,,-1,Wyoming -1
400548180,Wyoming,17,Air Force,13,numberfire,51,1,Air Force -1
400548180,Wyoming,17,Air Force,13,teamrankings,51,1,Air Force -1
400548181,Boise State,37,Colorado State,24,consensus,,-8,Boise State -8
400548181,Boise State,37,Colorado State,24,numberfire,55,-7.5,Boise State -7.5
400548181,Boise State,37,Colorado State,24,teamrankings,55,-7.5,Boise State -7.5
400548183,Hawai'i,30,Oregon State,38,consensus,,11,Oregon State -11
400548183,Hawai'i,30,Oregon State,38,numberfire,60,9,Oregon State -9
400548183,Hawai'i,30,Oregon State,38,teamrankings,59.5,9,Oregon State -9
400547845,UTEP,26,Texas Tech,30,consensus,,18,Texas Tech -18
400547845,UTEP,26,Texas Tech,30,numberfire,65,21,Texas Tech -21
400547845,UTEP,26,Texas Tech,30,teamrankings,65,21,Texas Tech -21
400547658,BYU,33,Houston,25,consensus,,-14,BYU -14
400547658,BYU,33,Houston,25,numberfire,62,-17,BYU -17
400547658,BYU,33,Houston,25,teamrankings,62,-17,BYU -17
400548021,North Texas,21,Louisiana Tech,42,consensus,,-4,North Texas -4
400548021,North Texas,21,Louisiana Tech,42,numberfire,48,-3,North Texas -3
400548021,North Texas,21,Louisiana Tech,42,teamrankings,48,-3,North Texas -3
400548106,Buffalo,21,Baylor,63,consensus,,27,Baylor -27
400548106,Buffalo,21,Baylor,63,numberfire,70,33.5,Baylor -33.5
400548106,Buffalo,21,Baylor,63,teamrankings,70,33.5,Baylor -33.5
400547659,Cincinnati,58,Toledo,34,consensus,,-12,Cincinnati -12
400547659,Cincinnati,58,Toledo,34,numberfire,58,-9.5,Cincinnati -9.5
400547659,Cincinnati,58,Toledo,34,teamrankings,58,-9.5,Cincinnati -9.5
400548193,Oregon,48,Wyoming,14,consensus,,-43,Oregon -43
400548193,Oregon,48,Wyoming,14,numberfire,64.5,-43,Oregon -43
400548193,Oregon,48,Wyoming,14,teamrankings,63,-42,Oregon -42
400548024,Alabama,52,Southern Mississippi,12,consensus,,-49,Alabama -49
400548024,Alabama,52,Southern Mississippi,12,numberfire,56,-47,Alabama -47
400548024,Alabama,52,Southern Mississippi,12,teamrankings,56.5,-47,Alabama -47
400547850,Oklahoma,34,Tennessee,10,consensus,,-21,Oklahoma -21
400547850,Oklahoma,34,Tennessee,10,numberfire,58,-21,Oklahoma -21
400547850,Oklahoma,34,Tennessee,10,teamrankings,58,-21,Oklahoma -21
400548392,South Carolina,38,Georgia,35,consensus,,3,Georgia -3
400548392,South Carolina,38,Georgia,35,numberfire,59.5,6.5,Georgia -6.5
400548392,South Carolina,38,Georgia,35,teamrankings,58,6.5,Georgia -6.5
400548023,Texas A&M,38,Rice,10,consensus,,-30,Texas A&M -30
400548023,Texas A&M,38,Rice,10,numberfire,71.5,-31.5,Texas A&M -31.5
400548023,Texas A&M,38,Rice,10,teamrankings,70,-31,Texas A&M -31
400547730,Boston College,37,USC,31,consensus,,20,USC -20
400547730,Boston College,37,USC,31,numberfire,55,16.5,USC -16.5
400547730,Boston College,37,USC,31,teamrankings,58,17,USC -17
400548389,LSU,31,Louisiana Monroe,0,consensus,,-28,LSU -28
400548389,LSU,31,Louisiana Monroe,0,numberfire,49.5,-31,LSU -31
400548389,LSU,31,Louisiana Monroe,0,teamrankings,49.5,-30.5,LSU -30.5
400547990,Notre Dame,30,Purdue,14,consensus,,-29.5,Notre Dame -29.5
400547990,Notre Dame,30,Purdue,14,numberfire,59,-28.5,Notre Dame -28.5
400547990,Notre Dame,30,Purdue,14,teamrankings,59.5,-30,Notre Dame -30
400547848,Texas,17,UCLA,20,consensus,,6,UCLA -6
400547848,Texas,17,UCLA,20,numberfire,50,7.5,UCLA -7.5
400547848,Texas,17,UCLA,20,teamrankings,50.5,8.5,UCLA -8.5
400548390,Ole Miss,56,Louisiana,15,numberfire,59,-27.5,Ole Miss -27.5
400548390,Ole Miss,56,Louisiana,15,teamrankings,59,-26.5,Ole Miss -26.5
400548265,Stanford,35,Army,0,consensus,,-27.5,Stanford -27.5
400548265,Stanford,35,Army,0,numberfire,53,-28,Stanford -28
400548265,Stanford,35,Army,0,teamrankings,53,-28.5,Stanford -28.5
400548263,Colorado,24,Arizona State,38,consensus,,13.5,Arizona State -13.5
400548263,Colorado,24,Arizona State,38,numberfire,69,15,Arizona State -15
400548263,Colorado,24,Arizona State,38,teamrankings,68.5,15.5,Arizona State -15.5
400547662,Virginia Tech,21,East Carolina,28,consensus,,-11.5,Virginia Tech -11.5
400547662,Virginia Tech,21,East Carolina,28,numberfire,54,-9.5,Virginia Tech -9.5
400547662,Virginia Tech,21,East Carolina,28,teamrankings,54,-9.5,Virginia Tech -9.5
400547660,Missouri,38,UCF,10,consensus,,-9,Missouri -9
400547660,Missouri,38,UCF,10,numberfire,55,-10.5,Missouri -10.5
400547660,Missouri,38,UCF,10,teamrankings,53.5,-10.5,Missouri -10.5
400547781,Virginia,23,Louisville,21,consensus,,10,Louisville -10
400547781,Virginia,23,Louisville,21,numberfire,46.5,6.5,Louisville -6.5
400547781,Virginia,23,Louisville,21,teamrankings,44.5,4,Louisville -4
400547983,Ohio State,66,Kent State,0,consensus,,-26.5,Ohio State -26.5
400547983,Ohio State,66,Kent State,0,numberfire,48,-32,Ohio State -32
400547983,Ohio State,66,Kent State,0,teamrankings,49,-31.5,Ohio State -31.5
400547917,Bowling Green,45,Indiana,42,consensus,,-3,Bowling Green -3
400547917,Bowling Green,45,Indiana,42,numberfire,73.5,7.5,Indiana -7.5
400547917,Bowling Green,45,Indiana,42,teamrankings,75,8.5,Indiana -8.5
400548019,Marshall,44,Ohio,14,consensus,,-19,Marshall -19
400548019,Marshall,44,Ohio,14,numberfire,57.5,-21,Marshall -21
400548019,Marshall,44,Ohio,14,teamrankings,57.5,-20.5,Marshall -20.5
400547661,Connecticut,21,Boise State,38,consensus,,16,Boise State -16
